hex_index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
88ad360151fffff,4.0,11.0,6.0,10.0,7.0,12.0,9.0,12.0,12.0,26.0,9.0,16.0,13.0,14.0,7.0,6.0,4.0,10.0,15.0,17.0,11.0,6.0,5.0,10.0,10.0,7.0,7.0,10.0,7.0,6.0,8.0,15.0,15.0,11.0,13.0,16.0,22.0,12.0,1.0,13.0,14.0,20.0,15.0,21.0,15.0,16.0,15.0,13.0,16.0,9.0,4.0,5.0,10.0
88ad360153fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88ad360155fffff,14.0,17.0,20.0,13.0,25.0,16.0,13.0,16.0,21.0,15.0,13.0,26.0,15.0,18.0,8.0,16.0,21.0,20.0,18.0,6.0,13.0,11.0,8.0,8.0,10.0,13.0,7.0,18.0,15.0,14.0,16.0,22.0,15.0,13.0,16.0,18.0,16.0,15.0,5.0,12.0,10.0,19.0,11.0,21.0,18.0,15.0,17.0,17.0,10.0,16.0,17.0,11.0,9.0
88ad360157fffff,4.0,14.0,8.0,11.0,7.0,5.0,7.0,8.0,13.0,11.0,8.0,12.0,6.0,5.0,3.0,5.0,4.0,8.0,5.0,6.0,2.0,1.0,6.0,14.0,9.0,6.0,14.0,14.0,9.0,14.0,14.0,14.0,9.0,9.0,3.0,7.0,9.0,8.0,7.0,12.0,12.0,8.0,9.0,3.0,5.0,15.0,14.0,7.0,11.0,7.0,9.0,3.0,9.0
88ad360159fffff,1.0,1.0,2.0,1.0,4.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,9.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,9.0,1.0,6.0,3.0,2.0,3.0,1.0,0.0,0.0
88ad36015bfffff,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad36015dfffff,3.0,3.0,8.0,12.0,3.0,3.0,1.0,3.0,10.0,6.0,3.0,11.0,5.0,5.0,1.0,1.0,1.0,3.0,5.0,5.0,7.0,5.0,4.0,5.0,2.0,2.0,8.0,7.0,9.0,5.0,7.0,6.0,6.0,4.0,2.0,4.0,5.0,6.0,7.0,8.0,4.0,6.0,8.0,6.0,8.0,4.0,2.0,7.0,6.0,10.0,3.0,9.0,3.0
88ad360165fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad360167fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad360169fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad360181fffff,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,9.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0
88ad360183fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad360189fffff,4.0,9.0,4.0,4.0,10.0,14.0,7.0,6.0,8.0,6.0,9.0,7.0,3.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,3.0,1.0,10.0,3.0,7.0,7.0,6.0,2.0,2.0,3.0,3.0,4.0,11.0,9.0,9.0,2.0,7.0,6.0,6.0,3.0,4.0,6.0,1.0,4.0,9.0,5.0,2.0,7.0,1.0,9.0,4.0,4.0,3.0
88ad36018bfffff,8.0,6.0,9.0,9.0,11.0,2.0,6.0,5.0,11.0,3.0,14.0,3.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,6.0,3.0,8.0,7.0,1.0,9.0,3.0,1.0,7.0,11.0,7.0,11.0,7.0,5.0,2.0,8.0,8.0,6.0,6.0,5.0,3.0,1.0
88ad36018dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
88ad360195fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad360199fffff,0.0,1.0,0.0,3.0,6.0,2.0,2.0,3.0,3.0,6.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,4.0,9.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0
88ad36019bfffff,4.0,4.0,1.0,6.0,5.0,7.0,5.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,6.0,5.0,3.0,6.0,4.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,5.0,1.0,6.0,6.0,3.0,4.0,0.0,3.0,3.0,5.0,4.0,2.0,1.0,4.0,2.0,3.0,0.0,1.0,4.0
88ad3601c1fffff,2.0,12.0,19.0,14.0,12.0,13.0,12.0,15.0,19.0,18.0,8.0,8.0,4.0,4.0,0.0,4.0,4.0,5.0,5.0,0.0,10.0,8.0,9.0,7.0,7.0,7.0,14.0,4.0,16.0,7.0,4.0,13.0,15.0,4.0,9.0,20.0,11.0,12.0,8.0,12.0,13.0,25.0,11.0,12.0,16.0,10.0,13.0,12.0,5.0,12.0,8.0,6.0,7.0
88ad3601c3fffff,4.0,11.0,20.0,22.0,13.0,10.0,12.0,12.0,15.0,18.0,8.0,3.0,5.0,4.0,1.0,5.0,6.0,6.0,6.0,7.0,7.0,12.0,10.0,8.0,5.0,5.0,5.0,8.0,10.0,5.0,10.0,3.0,11.0,10.0,14.0,12.0,18.0,14.0,5.0,4.0,13.0,6.0,13.0,5.0,11.0,10.0,16.0,9.0,13.0,18.0,18.0,7.0,1.0
88ad3601c5fffff,1.0,4.0,2.0,4.0,5.0,5.0,4.0,7.0,3.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,6.0,8.0,2.0,5.0,8.0,2.0,5.0,3.0,1.0,2.0,1.0,5.0,4.0,0.0,4.0,2.0,8.0,9.0,3.0,6.0,17.0,3.0,5.0,4.0,2.0,6.0,5.0,2.0,5.0,3.0
88ad3601c7fffff,4.0,9.0,7.0,5.0,7.0,2.0,5.0,11.0,9.0,10.0,4.0,2.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,6.0,5.0,4.0,5.0,1.0,4.0,3.0,4.0,10.0,8.0,7.0,7.0,9.0,10.0,5.0,9.0,1.0,6.0,2.0,3.0,4.0,8.0,8.0,10.0,8.0,4.0,5.0,7.0,1.0,3.0
88ad3601c9fffff,7.0,29.0,19.0,14.0,12.0,25.0,11.0,15.0,22.0,19.0,17.0,13.0,12.0,1.0,3.0,8.0,11.0,12.0,7.0,6.0,11.0,13.0,12.0,9.0,15.0,26.0,10.0,11.0,16.0,18.0,19.0,18.0,22.0,12.0,15.0,13.0,22.0,20.0,9.0,12.0,17.0,18.0,7.0,16.0,21.0,14.0,6.0,11.0,18.0,18.0,28.0,17.0,10.0
88ad3601cbfffff,11.0,15.0,12.0,14.0,20.0,14.0,12.0,18.0,24.0,9.0,8.0,13.0,15.0,8.0,5.0,7.0,9.0,5.0,4.0,7.0,15.0,16.0,11.0,14.0,7.0,12.0,12.0,9.0,7.0,10.0,11.0,8.0,18.0,8.0,11.0,8.0,11.0,7.0,6.0,9.0,12.0,8.0,10.0,8.0,8.0,4.0,6.0,6.0,12.0,10.0,3.0,8.0,4.0
88ad3601cdfffff,6.0,13.0,9.0,17.0,18.0,18.0,18.0,9.0,25.0,24.0,14.0,17.0,9.0,10.0,2.0,4.0,7.0,8.0,17.0,7.0,11.0,7.0,18.0,13.0,15.0,14.0,12.0,16.0,11.0,9.0,21.0,9.0,20.0,17.0,13.0,25.0,16.0,15.0,3.0,9.0,12.0,12.0,23.0,20.0,17.0,14.0,14.0,13.0,15.0,17.0,9.0,8.0,5.0
88ad3601d1fffff,0.0,2.0,3.0,3.0,0.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,17.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0
88ad3601d3fffff,2.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,3.0,5.0,6.0,8.0,4.0,0.0,4.0,2.0,1.0,2.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,10.0,1.0,8.0,3.0,9.0,24.0,16.0,7.0,9.0,8.0,6.0,1.0,7.0,9.0,13.0,2.0,8.0,5.0,7.0,18.0,6.0,4.0,5.0,4.0,2.0,2.0
88ad3601d5fffff,5.0,11.0,13.0,3.0,9.0,8.0,11.0,6.0,19.0,8.0,9.0,8.0,9.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,7.0,7.0,12.0,17.0,2.0,2.0,4.0,6.0,10.0,8.0,9.0,10.0,17.0,9.0,3.0,8.0,15.0,10.0,8.0,6.0,4.0,6.0,11.0,9.0,7.0,8.0,7.0,8.0,6.0,15.0,11.0,7.0,0.0
88ad3601d7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad3601d9fffff,5.0,6.0,3.0,11.0,9.0,13.0,8.0,20.0,9.0,5.0,8.0,6.0,1.0,6.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,5.0,7.0,3.0,4.0,5.0,17.0,7.0,3.0,4.0,5.0,9.0,22.0,8.0,11.0,11.0,9.0,14.0,3.0,16.0,6.0,10.0,8.0,6.0,12.0,5.0,14.0,26.0,22.0,11.0,17.0,16.0,2.0
88ad3601dbfffff,2.0,5.0,5.0,14.0,10.0,3.0,6.0,13.0,7.0,12.0,5.0,6.0,7.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,6.0,4.0,5.0,4.0,5.0,11.0,3.0,7.0,6.0,8.0,2.0,6.0,23.0,6.0,6.0,8.0,7.0,7.0,10.0,8.0,13.0,50.0,5.0,17.0,17.0,23.0,10.0,10.0,9.0,9.0,2.0,1.0,2.0
88ad3601ddfffff,6.0,13.0,8.0,11.0,11.0,10.0,19.0,9.0,13.0,8.0,7.0,8.0,8.0,6.0,1.0,7.0,2.0,3.0,3.0,5.0,4.0,10.0,13.0,7.0,10.0,4.0,13.0,7.0,15.0,13.0,7.0,6.0,8.0,22.0,11.0,13.0,13.0,10.0,7.0,0.0,6.0,4.0,13.0,11.0,7.0,5.0,5.0,11.0,10.0,20.0,7.0,2.0,5.0
88ad3601e3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad3601e9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
88ad3601ebfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad360201fffff,11.0,24.0,49.0,23.0,8.0,18.0,15.0,41.0,11.0,21.0,7.0,15.0,12.0,4.0,8.0,3.0,1.0,7.0,18.0,23.0,7.0,9.0,12.0,11.0,12.0,19.0,3.0,28.0,84.0,13.0,12.0,5.0,11.0,39.0,9.0,67.0,17.0,14.0,31.0,11.0,12.0,6.0,20.0,7.0,37.0,13.0,5.0,13.0,18.0,3.0,11.0,13.0,5.0
88ad360203fffff,4.0,17.0,16.0,12.0,15.0,14.0,10.0,13.0,12.0,6.0,25.0,17.0,5.0,1.0,9.0,5.0,3.0,6.0,3.0,5.0,3.0,21.0,7.0,25.0,5.0,14.0,8.0,9.0,29.0,5.0,11.0,14.0,9.0,26.0,18.0,25.0,9.0,5.0,11.0,7.0,9.0,18.0,5.0,11.0,14.0,9.0,15.0,14.0,14.0,12.0,4.0,7.0,4.0
88ad360205fffff,1.0,15.0,11.0,22.0,23.0,20.0,9.0,20.0,24.0,24.0,22.0,18.0,9.0,5.0,9.0,2.0,9.0,2.0,8.0,7.0,3.0,2.0,12.0,8.0,13.0,6.0,8.0,18.0,17.0,11.0,9.0,9.0,8.0,13.0,14.0,11.0,13.0,6.0,11.0,8.0,8.0,18.0,16.0,11.0,24.0,16.0,17.0,16.0,7.0,10.0,23.0,9.0,4.0
88ad360207fffff,7.0,23.0,12.0,27.0,16.0,20.0,10.0,20.0,39.0,28.0,13.0,25.0,8.0,4.0,7.0,12.0,6.0,3.0,9.0,5.0,5.0,9.0,22.0,14.0,10.0,14.0,10.0,7.0,23.0,18.0,15.0,5.0,10.0,32.0,11.0,29.0,8.0,11.0,40.0,9.0,15.0,20.0,10.0,22.0,14.0,9.0,7.0,11.0,18.0,3.0,8.0,16.0,10.0
88ad360209fffff,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
88ad36020bfffff,12.0,12.0,20.0,24.0,28.0,29.0,21.0,21.0,22.0,21.0,17.0,31.0,15.0,12.0,9.0,2.0,3.0,16.0,12.0,10.0,16.0,24.0,19.0,31.0,19.0,15.0,21.0,19.0,13.0,14.0,13.0,11.0,12.0,25.0,7.0,16.0,13.0,22.0,19.0,17.0,22.0,14.0,24.0,34.0,24.0,33.0,19.0,12.0,16.0,18.0,17.0,8.0,9.0
88ad36020dfffff,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0,6.0,5.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,3.0,0.0
88ad360215fffff,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
88ad360219fffff,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ad36021dfffff,1.0,10.0,8.0,5.0,3.0,7.0,4.0,2.0,10.0,5.0,8.0,6.0,4.0,2.0,2.0,4.0,1.0,0.0,3.0,1.0,2.0,6.0,5.0,7.0,1.0,1.0,7.0,1.0,2.0,4.0,3.0,2.0,9.0,5.0,3.0,8.0,1.0,2.0,4.0,3.0,3.0,7.0,2.0,7.0,2.0,4.0,7.0,5.0,3.0,6.0,1.0,1.0,0.0
88ad360221fffff,2.0,1.0,6.0,3.0,5.0,4.0,6.0,5.0,10.0,6.0,6.0,10.0,6.0,1.0,0.0,3.0,4.0,4.0,2.0,1.0,4.0,5.0,2.0,0.0,2.0,3.0,8.0,16.0,9.0,4.0,3.0,5.0,13.0,12.0,8.0,7.0,3.0,6.0,1.0,3.0,4.0,3.0,4.0,6.0,5.0,8.0,3.0,3.0,6.0,6.0,3.0,5.0,1.0
88ad360223fffff,19.0,44.0,36.0,44.0,49.0,58.0,32.0,24.0,42.0,52.0,40.0,41.0,30.0,26.0,17.0,13.0,23.0,9.0,23.0,31.0,17.0,67.0,28.0,72.0,58.0,46.0,60.0,55.0,62.0,49.0,68.0,66.0,73.0,46.0,35.0,50.0,40.0,34.0,32.0,44.0,44.0,44.0,44.0,41.0,29.0,28.0,50.0,35.0,29.0,42.0,46.0,33.0,13.0
88ad360225fffff,1.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,0.0,2.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,7.0,3.0,2.0,2.0,0.0,4.0,2.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0
88ad360227fffff,4.0,2.0,2.0,6.0,3.0,3.0,7.0,6.0,4.0,2.0,11.0,4.0,4.0,2.0,4.0,3.0,11.0,1.0,16.0,14.0,5.0,16.0,13.0,23.0,6.0,22.0,20.0,17.0,15.0,16.0,8.0,17.0,3.0,10.0,7.0,5.0,5.0,6.0,5.0,4.0,5.0,3.0,1.0,4.0,4.0,8.0,8.0,3.0,12.0,2.0,6.0,13.0,3.0
88ad360229fffff,4.0,9.0,3.0,11.0,26.0,4.0,6.0,12.0,13.0,6.0,5.0,15.0,6.0,5.0,8.0,2.0,3.0,1.0,8.0,1.0,5.0,2.0,9.0,13.0,4.0,6.0,8.0,13.0,4.0,15.0,4.0,6.0,7.0,12.0,10.0,14.0,12.0,10.0,13.0,15.0,10.0,13.0,10.0,7.0,14.0,9.0,12.0,8.0,7.0,6.0,1.0,4.0,3.0
88ad36022bfffff,14.0,22.0,9.0,27.0,23.0,14.0,14.0,14.0,15.0,29.0,18.0,28.0,6.0,5.0,10.0,3.0,2.0,2.0,13.0,12.0,4.0,7.0,13.0,20.0,16.0,16.0,33.0,31.0,18.0,15.0,12.0,18.0,17.0,30.0,18.0,16.0,18.0,13.0,23.0,19.0,14.0,7.0,19.0,28.0,25.0,21.0,18.0,19.0,16.0,10.0,20.0,8.0,9.0
88ad36022dfffff,8.0,35.0,30.0,59.0,39.0,25.0,20.0,35.0,34.0,34.0,20.0,36.0,27.0,15.0,10.0,15.0,4.0,4.0,11.0,6.0,6.0,8.0,14.0,17.0,9.0,18.0,32.0,25.0,16.0,28.0,21.0,5.0,4.0,6.0,23.0,11.0,17.0,18.0,14.0,10.0,20.0,26.0,33.0,21.0,22.0,20.0,35.0,18.0,28.0,22.0,37.0,21.0,10.0
88ad360231fffff,2.0,3.0,3.0,2.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,2.0,0.0
88ad360235fffff,4.0,5.0,11.0,12.0,8.0,4.0,4.0,9.0,9.0,17.0,2.0,13.0,5.0,4.0,1.0,7.0,4.0,5.0,3.0,3.0,5.0,10.0,6.0,2.0,7.0,4.0,15.0,4.0,8.0,5.0,10.0,17.0,8.0,7.0,6.0,12.0,7.0,14.0,3.0,6.0,1.0,6.0,9.0,11.0,8.0,6.0,17.0,3.0,10.0,3.0,7.0,4.0,6.0
88ad360237fffff,2.0,2.0,2.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,3.0,0.0,3.0
88ad360239fffff,2.0,9.0,14.0,11.0,16.0,7.0,6.0,6.0,11.0,6.0,7.0,6.0,3.0,1.0,2.0,23.0,6.0,3.0,12.0,3.0,7.0,5.0,9.0,13.0,10.0,5.0,9.0,3.0,7.0,7.0,5.0,8.0,6.0,3.0,5.0,23.0,8.0,7.0,7.0,13.0,5.0,6.0,5.0,12.0,11.0,15.0,16.0,6.0,11.0,14.0,5.0,6.0,6.0
88ad36023dfffff,3.0,11.0,24.0,8.0,20.0,16.0,6.0,5.0,3.0,13.0,14.0,8.0,12.0,6.0,2.0,7.0,2.0,4.0,7.0,3.0,8.0,5.0,9.0,6.0,12.0,15.0,17.0,19.0,19.0,8.0,6.0,21.0,13.0,9.0,6.0,13.0,8.0,12.0,4.0,24.0,9.0,19.0,21.0,15.0,19.0,8.0,15.0,6.0,21.0,9.0,2.0,4.0,5.0
88ad360241fffff,13.0,16.0,15.0,14.0,15.0,15.0,10.0,18.0,11.0,13.0,23.0,12.0,10.0,8.0,6.0,7.0,9.0,8.0,5.0,8.0,2.0,18.0,18.0,25.0,11.0,28.0,32.0,17.0,18.0,19.0,13.0,25.0,12.0,18.0,14.0,19.0,21.0,21.0,10.0,32.0,19.0,22.0,36.0,21.0,35.0,30.0,10.0,24.0,16.0,28.0,28.0,10.0,5.0
88ad360243fffff,6.0,4.0,13.0,16.0,12.0,9.0,2.0,5.0,4.0,8.0,7.0,2.0,3.0,5.0,7.0,2.0,2.0,5.0,12.0,3.0,9.0,4.0,6.0,10.0,10.0,14.0,10.0,10.0,7.0,7.0,4.0,16.0,9.0,3.0,5.0,4.0,13.0,7.0,10.0,12.0,9.0,10.0,7.0,14.0,20.0,2.0,6.0,13.0,7.0,8.0,10.0,10.0,3.0
88ad360245fffff,10.0,33.0,22.0,32.0,18.0,37.0,25.0,25.0,34.0,48.0,30.0,28.0,18.0,18.0,21.0,9.0,10.0,16.0,9.0,14.0,17.0,15.0,26.0,18.0,14.0,20.0,20.0,21.0,29.0,24.0,28.0,19.0,14.0,24.0,18.0,34.0,39.0,18.0,28.0,33.0,32.0,59.0,37.0,43.0,26.0,46.0,20.0,22.0,34.0,44.0,24.0,23.0,9.0
88ad360247fffff,6.0,12.0,10.0,4.0,23.0,4.0,6.0,9.0,4.0,5.0,3.0,4.0,0.0,4.0,4.0,10.0,4.0,4.0,10.0,2.0,5.0,8.0,7.0,11.0,6.0,17.0,6.0,7.0,7.0,9.0,5.0,5.0,3.0,10.0,8.0,5.0,4.0,3.0,9.0,7.0,16.0,3.0,8.0,6.0,12.0,9.0,5.0,5.0,11.0,14.0,6.0,3.0,2.0
88ad360249fffff,0.0,3.0,13.0,5.0,5.0,3.0,3.0,7.0,3.0,3.0,6.0,3.0,4.0,3.0,1.0,0.0,3.0,7.0,4.0,5.0,6.0,9.0,8.0,5.0,1.0,5.0,6.0,8.0,2.0,7.0,4.0,2.0,5.0,6.0,4.0,9.0,11.0,2.0,7.0,12.0,7.0,5.0,9.0,5.0,4.0,14.0,5.0,5.0,8.0,15.0,9.0,7.0,0.0
